,location,total_sqft,bath,price,bhk,price_per_feet
8939,other,1250.0,2.0,58.0,2.0,4640.0
8940,other,625.0,2.0,24.0,2.0,3840.0
8941,other,900.0,2.0,27.0,2.0,3000.0
8942,other,1464.0,2.0,56.0,2.0,3825.136612021858
8943,other,1300.0,3.0,64.0,3.0,4923.076923076923
8944,other,1200.0,1.0,69.0,1.0,5750.0
8945,other,1717.0,3.0,99.0,3.0,5765.87070471753
8946,other,2099.0,3.0,95.0,3.0,4525.964745116722
8947,other,1200.0,1.0,48.0,1.0,4000.0
8948,other,1430.0,2.0,78.65,3.0,5500.000000000001
8949,other,2108.0,3.0,85.0,3.0,4032.2580645161293
8950,other,1190.0,2.0,70.0,2.0,5882.35294117647
8951,other,900.0,2.0,41.0,2.0,4555.555555555556
8952,other,2690.0,4.0,185.0,4.0,6877.323420074349
8953,other,1800.0,5.0,250.0,4.0,13888.888888888889
8954,other,1594.0,3.0,99.0,3.0,6210.790464240903
8955,other,1250.0,2.0,68.0,2.0,5440.0
8956,other,1290.0,1.0,77.5,2.0,6007.751937984496
8957,other,1150.0,2.0,48.0,2.0,4173.913043478261
8958,other,1464.0,2.0,145.0,2.0,9904.371584699453
8959,other,1200.0,2.0,75.0,2.0,6250.0
8960,other,1065.0,2.0,45.0,2.0,4225.352112676056
8961,other,750.0,2.0,36.0,2.0,4800.0
8962,other,1485.0,2.0,156.0,3.0,10505.050505050505
8963,other,2070.0,3.0,135.0,3.0,6521.739130434783
8964,other,1600.0,2.0,75.0,3.0,4687.5
8965,other,1100.0,2.0,38.49,2.0,3499.090909090909
8966,other,800.0,2.0,55.0,2.0,6875.0
8967,other,900.0,1.0,44.0,2.0,4888.888888888889
8968,other,1480.0,2.0,125.0,3.0,8445.945945945947
8969,other,3800.0,2.0,130.0,3.0,3421.0526315789475
8970,other,1500.0,2.0,130.0,2.0,8666.666666666666
8971,other,2010.0,3.0,125.0,3.0,6218.905472636816
8972,other,1504.0,2.0,100.0,3.0,6648.936170212766
8973,other,2040.0,2.0,59.0,2.0,2892.156862745098
8974,other,1602.0,2.0,165.0,3.0,10299.625468164793
8975,other,1200.0,4.0,130.0,4.0,10833.333333333334
8976,other,1800.0,3.0,220.0,3.0,12222.222222222223
8977,other,1500.0,3.0,72.0,3.0,4800.0
8978,other,1280.0,2.0,48.0,3.0,3750.0
8979,other,900.0,2.0,45.0,2.0,5000.0
8980,other,1095.0,2.0,38.33,2.0,3500.4566210045664
8981,other,1145.0,2.0,58.4,2.0,5100.436681222707
8982,other,1862.0,3.0,120.0,3.0,6444.68313641246
8983,other,2700.0,3.0,200.0,3.0,7407.407407407408
8984,other,1677.0,3.0,98.0,3.0,5843.768634466309
8985,other,2500.0,8.0,95.0,8.0,3800.0
8986,other,1490.0,2.0,115.0,3.0,7718.120805369127
8987,other,1550.0,3.0,59.0,3.0,3806.451612903226
8988,other,1740.0,3.0,120.0,3.0,6896.551724137931
8989,other,1020.0,2.0,60.0,2.0,5882.35294117647
8990,other,550.0,1.0,16.0,1.0,2909.090909090909
8991,other,1492.0,2.0,65.0,2.0,4356.56836461126
8992,other,1431.0,3.0,65.0,3.0,4542.278127183788
8993,other,3664.0,3.0,325.0,3.0,8870.087336244542
8994,other,690.0,2.0,42.0,2.0,6086.95652173913
8995,other,1520.0,3.0,111.0,3.0,7302.631578947368
8996,other,1391.0,2.0,64.5,3.0,4636.951833213516
8997,other,1200.0,4.0,86.0,4.0,7166.666666666667
8998,other,1250.0,2.0,90.0,2.0,7200.0
8999,other,1900.0,2.0,190.0,3.0,10000.0
9000,other,1464.0,3.0,56.0,3.0,3825.136612021858
9001,other,900.0,2.0,33.0,2.0,3666.6666666666665
9002,other,1602.0,2.0,170.0,3.0,10611.735330836455
9003,other,1230.0,2.0,70.0,2.0,5691.056910569106
9004,other,1600.0,3.0,95.0,3.0,5937.5
9005,other,450.0,1.0,60.0,1.0,13333.333333333334
9006,other,600.0,2.0,23.0,1.0,3833.3333333333335
9007,other,3463.0,6.0,310.0,4.0,8951.775916835115
9008,other,1200.0,2.0,85.0,2.0,7083.333333333333
9009,other,1200.0,2.0,35.0,2.0,2916.6666666666665
9010,other,1200.0,2.0,45.0,2.0,3750.0
9011,other,2000.0,4.0,130.0,3.0,6500.0
9012,other,1350.0,4.0,140.0,4.0,10370.37037037037
9013,other,995.0,2.0,34.82,3.0,3499.497487437186
9014,other,1000.0,2.0,44.0,2.0,4400.0
9015,other,1175.0,2.0,79.0,2.0,6723.404255319149
9016,other,1200.0,2.0,43.0,2.0,3583.3333333333335
9017,other,1112.0,2.0,68.0,2.0,6115.107913669065
9018,other,990.0,2.0,35.0,2.0,3535.3535353535353
9019,other,1107.0,2.0,40.0,2.0,3613.369467028004
9020,other,1158.0,2.0,75.0,2.0,6476.683937823835
9021,other,3200.0,4.0,200.0,4.0,6250.0
9022,other,1125.0,2.0,32.49,2.0,2888.0
9023,other,1200.0,2.0,90.0,2.0,7500.0
9024,other,1266.67,2.0,69.0,2.0,5447.3540859103
9025,other,1800.0,3.0,90.0,3.0,5000.0
9026,other,2000.0,2.0,160.0,2.0,8000.0
9027,other,1464.0,3.0,56.0,3.0,3825.136612021858
9028,other,1800.0,3.0,95.0,3.0,5277.777777777777
9029,other,1410.0,3.0,65.0,3.0,4609.929078014185
9030,other,2679.0,5.0,280.0,4.0,10451.661067562523
9031,other,1230.0,2.0,75.0,2.0,6097.5609756097565
9032,other,1080.0,2.0,44.8,2.0,4148.148148148148
9033,other,3150.0,5.0,145.0,8.0,4603.174603174603
9034,other,2400.0,2.0,135.0,2.0,5625.0
9035,other,880.0,2.0,48.0,2.0,5454.545454545455
9036,other,1150.0,2.0,45.0,2.0,3913.0434782608695
9037,other,1194.0,2.0,55.0,2.0,4606.365159128978
9038,other,2000.0,3.0,90.0,3.0,4500.0
9039,other,1025.0,2.0,42.5,2.0,4146.341463414634
9040,other,1022.0,2.0,57.0,2.0,5577.2994129158515
9041,other,1200.0,2.0,76.0,2.0,6333.333333333333
9042,other,1200.0,1.0,54.0,2.0,4500.0
9043,other,950.0,2.0,38.0,2.0,4000.0
9044,other,1605.0,3.0,100.0,3.0,6230.529595015576
9045,other,1542.0,3.0,98.0,3.0,6355.38261997406
9046,other,1012.0,2.0,42.0,2.0,4150.197628458498
9047,other,3600.0,5.0,110.0,5.0,3055.5555555555557
9048,other,1333.0,2.0,77.27,2.0,5796.699174793698
9049,other,1100.0,3.0,110.0,3.0,10000.0
9050,other,1050.0,2.0,70.0,2.0,6666.666666666667
9051,other,1140.0,2.0,32.92,2.0,2887.719298245614
9052,other,2000.0,3.0,105.0,3.0,5250.0
9053,other,1075.0,2.0,55.0,2.0,5116.279069767442
9054,other,1200.0,4.0,165.0,4.0,13750.0
9055,other,1100.0,2.0,145.0,3.0,13181.818181818182
9056,other,1069.0,2.0,55.0,2.0,5144.9953227315245
9057,other,1200.0,3.0,99.0,3.0,8250.0
9058,other,1007.0,2.0,43.0,2.0,4270.109235352532
9059,other,4250.0,6.0,150.0,6.0,3529.4117647058824
9060,other,1000.0,2.0,60.0,2.0,6000.0
9061,other,5720.0,3.0,350.0,3.0,6118.881118881119
9062,other,675.0,1.0,15.0,2.0,2222.222222222222
9063,other,1012.0,2.0,59.0,2.0,5830.0395256917
9064,other,1280.0,2.0,49.0,3.0,3828.125
9065,other,925.0,2.0,35.0,2.0,3783.7837837837837
9066,other,1200.0,4.0,140.0,4.0,11666.666666666666
9067,other,600.0,2.0,39.0,2.0,6500.0
9068,other,1240.0,2.0,65.0,3.0,5241.935483870968
9069,other,1100.0,2.0,55.0,2.0,5000.0
9070,other,1700.0,3.0,111.0,3.0,6529.411764705882
9071,other,1340.0,2.0,65.0,2.0,4850.746268656716
9072,other,1200.0,2.0,54.0,2.0,4500.0
9073,other,1600.0,2.0,31.0,2.0,1937.5
9074,other,1780.0,3.0,110.0,3.0,6179.775280898876
9075,other,1800.0,4.0,68.0,5.0,3777.777777777778
9076,other,1080.0,3.0,149.0,3.0,13796.296296296296
9077,other,900.0,2.0,65.0,3.0,7222.222222222223
9078,other,946.0,2.0,45.0,2.0,4756.871035940803
9079,other,1200.0,3.0,160.0,4.0,13333.333333333334
9080,other,1540.0,3.0,85.0,3.0,5519.480519480519
9081,other,2456.0,3.0,220.0,3.0,8957.654723127036
9082,other,1610.0,2.0,64.4,3.0,4000.0000000000005
9083,other,1530.0,2.0,185.0,2.0,12091.503267973856
9084,other,1439.0,3.0,57.23,3.0,3977.067407922168
9085,other,1435.0,2.0,60.0,3.0,4181.184668989547
9086,other,1717.0,3.0,120.0,3.0,6988.934187536401
9087,other,1409.0,2.0,62.0,3.0,4400.28388928318
9088,other,1250.0,2.0,50.0,2.0,4000.0
9089,other,1475.0,2.0,171.0,2.0,11593.22033898305
9090,other,1225.0,2.0,65.0,2.0,5306.122448979592
9091,other,650.0,1.0,16.0,1.0,2461.5384615384614
9092,other,1750.0,3.0,75.0,3.0,4285.714285714285
9093,other,1504.0,2.0,102.0,3.0,6781.914893617021
9094,other,1116.0,2.0,49.8,2.0,4462.365591397849
9095,other,1800.0,4.0,145.0,4.0,8055.555555555556
9096,other,3000.0,4.0,240.0,4.0,8000.0
9097,other,1150.0,2.0,60.0,2.0,5217.391304347826
9098,other,1625.0,3.0,92.0,3.0,5661.538461538462
9099,other,2400.0,4.0,250.0,4.0,10416.666666666666
9100,other,1180.0,2.0,50.0,2.0,4237.28813559322
9101,other,1272.0,2.0,51.5,2.0,4048.7421383647797
9102,other,1490.0,2.0,92.0,3.0,6174.496644295302
9103,other,2400.0,5.0,140.0,4.0,5833.333333333333
9104,other,1044.0,2.0,60.0,2.0,5747.126436781609
9105,other,1595.0,3.0,70.39,3.0,4413.166144200627
9106,other,1640.0,3.0,84.0,3.0,5121.951219512195
9107,other,1200.0,2.0,54.0,2.0,4500.0
9108,other,1567.2,2.0,190.0,3.0,12123.532414497193
9109,other,959.0,2.0,42.5,2.0,4431.699687174139
9110,other,1141.0,2.0,55.0,2.0,4820.333041191937
9111,other,1200.0,2.0,43.2,2.0,3600.0
9112,other,1240.0,2.0,65.0,3.0,5241.935483870968
9113,other,1293.0,2.0,75.0,2.0,5800.46403712297
9114,other,1885.0,3.0,90.0,3.0,4774.535809018567
9115,other,860.0,2.0,65.5,2.0,7616.279069767442
9116,other,1374.0,2.0,88.0,3.0,6404.657933042213
9117,other,1250.0,2.0,60.0,2.0,4800.0
9118,other,1110.0,2.0,52.0,2.0,4684.684684684685
9119,other,1350.0,3.0,48.6,3.0,3600.0
9120,other,2000.0,2.0,160.0,4.0,8000.0
9121,other,834.0,1.0,62.0,1.0,7434.052757793765
9122,other,600.0,1.0,52.0,1.0,8666.666666666666
9123,other,2000.0,4.0,135.0,4.0,6750.0
9124,other,2750.0,3.0,260.0,3.0,9454.545454545454
9125,other,900.0,2.0,35.0,2.0,3888.8888888888887
9126,other,1000.0,2.0,46.0,2.0,4600.0
9127,other,1200.0,2.0,52.0,2.0,4333.333333333333
9128,other,1280.0,2.0,90.0,2.0,7031.25
9129,other,1190.0,2.0,55.0,2.0,4621.848739495798
9130,other,2075.0,3.0,175.0,3.0,8433.734939759037
9131,other,1900.0,3.0,65.0,3.0,3421.0526315789475
9132,other,1578.0,3.0,73.9,3.0,4683.143219264893
9133,other,1475.0,2.0,70.0,2.0,4745.762711864407
9134,other,2400.0,2.0,125.0,2.0,5208.333333333333
9135,other,1427.0,2.0,70.0,3.0,4905.395935529082
9136,other,1350.0,3.0,68.0,3.0,5037.037037037037
9137,other,2274.24,4.0,160.0,3.0,7035.317292809907
9138,other,1455.0,2.0,55.0,3.0,3780.0687285223366
9139,other,900.0,3.0,105.0,2.0,11666.666666666666
9140,other,1570.0,3.0,80.0,3.0,5095.541401273886
9141,other,1495.0,2.0,65.0,3.0,4347.826086956522
9142,other,1350.0,3.0,75.0,3.0,5555.555555555556
9143,other,1464.0,3.0,56.0,3.0,3825.136612021858
9144,other,470.0,2.0,10.0,1.0,2127.659574468085
9145,other,2300.0,7.0,160.0,6.0,6956.521739130435
9146,other,1313.0,4.0,150.0,3.0,11424.219345011425
9147,other,2515.0,4.0,155.0,3.0,6163.021868787277
9148,other,1440.0,3.0,72.0,3.0,5000.0
9149,other,1200.0,2.0,56.0,2.0,4666.666666666667
9150,other,2665.0,3.0,350.0,3.0,13133.208255159474
9151,other,1670.0,3.0,75.0,3.0,4491.017964071856
9152,other,3500.0,5.0,450.0,4.0,12857.142857142857
9153,other,700.0,2.0,29.0,2.0,4142.857142857143
9154,other,1300.0,2.0,67.0,3.0,5153.846153846154
9155,other,1200.0,2.0,54.0,2.0,4500.0
9156,other,1215.0,2.0,49.75,3.0,4094.650205761317
9157,other,1050.0,2.0,55.0,2.0,5238.0952380952385
9158,other,1258.0,2.0,58.0,2.0,4610.492845786964
9159,other,2400.0,5.0,300.0,6.0,12500.0
9160,other,3000.0,4.0,130.0,8.0,4333.333333333333
9161,other,1235.0,2.0,140.0,2.0,11336.032388663967
9162,other,3200.0,3.0,260.0,3.0,8125.0
9163,other,1450.0,3.0,90.0,3.0,6206.896551724138
9164,other,3754.0,6.0,480.0,4.0,12786.361214704315
9165,other,1893.0,3.0,115.0,3.0,6075.0132065504495
9166,other,2400.0,6.0,98.0,6.0,4083.3333333333335
9167,other,1250.0,2.0,43.0,2.0,3440.0
9168,other,1200.0,2.0,100.0,3.0,8333.333333333334
9169,other,1205.0,2.0,70.0,2.0,5809.128630705394
9170,other,1500.0,3.0,90.0,3.0,6000.0
9171,other,1190.0,2.0,41.0,2.0,3445.378151260504
9172,other,1250.0,2.0,67.0,2.0,5360.0
9173,other,2260.0,3.0,80.0,2.0,3539.8230088495575
9174,other,2700.0,3.0,90.0,4.0,3333.3333333333335
9175,other,375.0,1.0,26.0,1.0,6933.333333333333
9176,other,800.0,3.0,59.5,2.0,7437.5
9177,other,909.0,2.0,43.0,3.0,4730.47304730473
9178,other,1400.0,2.0,85.0,2.0,6071.428571428572
9179,other,1800.0,2.0,100.0,3.0,5555.555555555556
9180,other,925.0,2.0,70.0,2.0,7567.5675675675675
9181,other,850.0,1.0,35.5,2.0,4176.470588235294
9182,other,1100.0,2.0,32.0,2.0,2909.090909090909
9183,other,3500.0,2.0,350.0,4.0,10000.0
9184,other,1200.0,2.0,55.0,2.0,4583.333333333333
9185,other,1480.0,3.0,74.0,3.0,5000.0
9186,other,2100.0,4.0,255.0,3.0,12142.857142857143
9187,other,400.0,1.0,35.0,1.0,8750.0
9188,other,1310.0,2.0,55.0,3.0,4198.473282442748
9189,other,993.0,2.0,45.5,2.0,4582.074521651561
9190,other,2400.0,5.0,180.0,4.0,7500.0
9191,other,6000.0,1.0,276.0,1.0,4600.0
9192,other,825.0,2.0,40.0,1.0,4848.484848484848
9193,other,1320.0,2.0,60.0,3.0,4545.454545454545
9194,other,5000.0,5.0,600.0,4.0,12000.0
9195,other,1050.0,2.0,50.0,2.0,4761.9047619047615
9196,other,4800.0,5.0,420.0,4.0,8750.0
9197,other,3400.0,3.0,400.0,3.0,11764.70588235294
9198,other,600.0,1.0,33.0,1.0,5500.0
9199,other,1569.0,3.0,70.0,3.0,4461.440407903123
9200,other,2600.0,3.0,147.0,3.0,5653.846153846154
9201,other,1410.0,2.0,45.12,3.0,3200.0
9202,other,800.0,1.0,72.0,1.0,9000.0
9203,other,1020.0,2.0,49.0,2.0,4803.921568627451
9204,other,1225.0,2.0,82.0,3.0,6693.877551020408
9205,other,655.0,1.0,27.0,1.0,4122.137404580153
9206,other,1196.0,2.0,96.0,2.0,8026.755852842809
9207,other,927.0,2.0,50.0,2.0,5393.743257820927
9208,other,600.0,1.0,18.0,1.0,3000.0
9209,other,1175.0,2.0,48.72,2.0,4146.382978723404
9210,other,2800.0,4.0,200.0,4.0,7142.857142857143
9211,other,750.0,2.0,28.0,2.0,3733.3333333333335
9212,other,1000.0,2.0,45.0,2.0,4500.0
9213,other,800.0,2.0,85.0,2.0,10625.0
9214,other,985.0,2.0,57.0,2.0,5786.802030456853
9215,other,6000.0,12.0,150.0,11.0,2500.0
9216,other,3600.0,7.0,160.0,7.0,4444.444444444444
9217,other,600.0,2.0,80.0,2.0,13333.333333333334
9218,other,1503.0,2.0,93.0,3.0,6187.624750499002
9219,other,1200.0,2.0,61.0,2.0,5083.333333333333
9220,other,2500.0,2.0,60.0,3.0,2400.0
9221,other,1500.0,2.0,52.0,3.0,3466.6666666666665
9222,other,1765.0,3.0,77.27,3.0,4377.903682719547
9223,other,1768.0,3.0,95.0,3.0,5373.303167420814
9224,other,3060.0,4.0,350.0,4.0,11437.908496732027
9225,other,800.0,1.0,32.0,1.0,4000.0
9226,other,3000.0,6.0,145.0,7.0,4833.333333333333
9227,other,600.0,1.0,35.0,1.0,5833.333333333333
9228,other,1010.0,2.0,55.0,2.0,5445.544554455446
9229,other,650.0,1.0,20.0,2.0,3076.923076923077
9230,other,1080.0,2.0,37.8,2.0,3499.9999999999995
9231,other,3978.0,4.0,428.0,4.0,10759.175465057819
9232,other,1500.0,2.0,45.0,2.0,3000.0
9233,other,1800.0,3.0,85.0,3.0,4722.222222222223
9234,other,2008.0,3.0,170.0,3.0,8466.135458167331
9235,other,2095.0,3.0,142.0,3.0,6778.042959427207
9236,other,1190.0,2.0,48.6,2.0,4084.0336134453783
9237,other,1600.0,2.0,88.0,3.0,5500.0
9238,other,1350.0,4.0,160.0,4.0,11851.851851851852
9239,other,500.0,1.0,20.0,1.0,4000.0
9240,other,1280.0,2.0,100.0,3.0,7812.5
9241,other,1650.0,3.0,110.0,3.0,6666.666666666667
9242,other,1500.0,2.0,75.0,3.0,5000.0
9243,other,1176.0,2.0,45.0,3.0,3826.530612244898
9244,other,1044.0,2.0,85.0,2.0,8141.762452107279
9245,other,1425.0,3.0,55.0,3.0,3859.6491228070176
9246,other,840.0,1.0,99.0,2.0,11785.714285714286
9247,other,1285.0,2.0,45.0,2.0,3501.9455252918287
9248,other,2000.0,2.0,95.0,3.0,4750.0
9249,other,3870.0,4.0,411.0,4.0,10620.15503875969
9250,other,1320.0,2.0,55.0,3.0,4166.666666666667
9251,other,1835.0,3.0,175.0,3.0,9536.784741144415
9252,other,1322.0,2.0,61.99,2.0,4689.10741301059
9253,other,1450.0,2.0,65.0,3.0,4482.758620689655
9254,other,425.0,1.0,15.0,1.0,3529.4117647058824
9255,other,820.0,2.0,30.0,2.0,3658.5365853658536
9256,other,1450.0,3.0,68.0,3.0,4689.6551724137935
9257,other,2380.0,4.0,242.0,4.0,10168.067226890757
9258,other,900.0,1.0,70.0,2.0,7777.777777777777
9259,other,1517.0,2.0,125.0,2.0,8239.947264337508
9260,other,1000.0,2.0,35.0,2.0,3500.0
9261,other,3602.0,4.0,280.0,4.0,7773.459189339256
9262,other,2159.0,3.0,120.0,3.0,5558.12876331635
9263,other,1200.0,3.0,72.0,3.0,6000.0
9264,other,1850.0,3.0,175.0,6.0,9459.45945945946
9265,other,510.0,1.0,34.0,1.0,6666.666666666667
9266,other,1166.0,2.0,65.0,2.0,5574.614065180103
9267,other,2700.0,2.0,260.0,3.0,9629.62962962963
9268,other,1350.0,2.0,175.0,3.0,12962.962962962964
9269,other,2100.0,6.0,100.0,4.0,4761.9047619047615
9270,other,940.0,2.0,56.0,2.0,5957.446808510638
9271,other,1015.0,2.0,40.1,2.0,3950.7389162561576
9272,other,1400.0,3.0,69.0,3.0,4928.571428571428
9273,other,1645.0,3.0,95.0,3.0,5775.075987841945
9274,other,1600.0,4.0,90.0,4.0,5625.0
9275,other,1000.0,2.0,63.0,2.0,6300.0
9276,other,1350.0,2.0,65.0,2.0,4814.814814814815
9277,other,1998.0,3.0,117.0,3.0,5855.855855855856
9278,other,1300.0,2.0,60.0,2.0,4615.384615384615
9279,other,950.0,2.0,33.0,2.0,3473.684210526316
9280,other,1804.0,3.0,150.0,3.0,8314.855875831485
9281,other,1350.0,3.0,81.0,3.0,6000.0
9282,other,826.0,2.0,36.0,2.0,4358.353510895884
9283,other,3000.0,3.0,300.0,4.0,10000.0
9284,other,935.0,2.0,35.0,2.0,3743.3155080213905
9285,other,1180.0,2.0,39.0,2.0,3305.084745762712
9286,other,2200.0,3.0,115.0,4.0,5227.272727272727
9287,other,1200.0,4.0,110.0,4.0,9166.666666666666
9288,other,1500.0,2.0,50.0,2.0,3333.3333333333335
9289,other,1217.0,2.0,164.0,2.0,13475.760065735414
9290,other,2400.0,4.0,170.0,6.0,7083.333333333333
9291,other,1650.0,3.0,52.0,3.0,3151.5151515151515
9292,other,600.0,1.0,45.0,1.0,7500.0
9293,other,672.0,1.0,27.0,1.0,4017.8571428571427
9294,other,1280.0,3.0,87.0,3.0,6796.875
9295,other,1850.0,3.0,95.0,3.0,5135.135135135135
9296,other,1567.0,3.0,100.0,3.0,6381.620931716656
9297,other,2350.0,3.0,210.0,3.0,8936.170212765957
9298,other,1125.0,2.0,48.0,2.0,4266.666666666667
9299,other,1365.0,3.0,54.0,3.0,3956.043956043956
9300,other,560.0,1.0,19.0,1.0,3392.8571428571427
9301,other,1471.0,2.0,75.0,3.0,5098.572399728077
9302,other,520.0,2.0,29.0,1.0,5576.923076923077
9303,other,1950.0,3.0,230.0,3.0,11794.871794871795
9304,other,600.0,1.0,58.0,1.0,9666.666666666666
9305,other,1000.0,1.0,19.0,1.0,1900.0
9306,other,1300.0,2.0,60.0,2.0,4615.384615384615
9307,other,375.0,1.0,40.0,1.0,10666.666666666666
9308,other,1477.0,2.0,75.0,3.0,5077.860528097495
9309,other,1220.0,2.0,65.0,2.0,5327.868852459016
9310,other,850.0,2.0,32.5,2.0,3823.529411764706
9311,other,1256.0,2.0,65.0,2.0,5175.15923566879
9312,other,1428.0,2.0,70.0,3.0,4901.9607843137255
9313,other,1130.0,2.0,74.0,2.0,6548.672566371682
9314,other,1407.0,2.0,83.87,2.0,5960.90973702914
9315,other,900.0,2.0,45.0,2.0,5000.0
9316,other,1350.0,4.0,160.0,4.0,11851.851851851852
9317,other,2375.0,3.0,260.0,4.0,10947.368421052632
9318,other,1200.0,2.0,67.0,2.0,5583.333333333333
9319,other,1872.0,3.0,152.0,3.0,8119.65811965812
9320,other,1400.0,3.0,90.0,3.0,6428.571428571428
9321,other,812.0,1.0,26.0,1.0,3201.9704433497536
9322,other,829.0,2.0,22.8,2.0,2750.301568154403
9323,other,600.0,2.0,35.0,1.0,5833.333333333333
9324,other,700.0,2.0,35.0,2.0,5000.0
9325,other,1105.0,2.0,50.0,2.0,4524.886877828054
9326,other,1000.0,2.0,51.0,2.0,5100.0
9327,other,1240.0,2.0,63.0,3.0,5080.645161290323
9328,other,1393.0,3.0,54.0,3.0,3876.5254845656855
9329,other,1640.0,3.0,70.0,3.0,4268.292682926829
9330,other,1200.0,2.0,62.0,2.0,5166.666666666667
9331,other,1495.0,3.0,55.0,3.0,3678.9297658862874
9332,other,1400.0,3.0,53.0,3.0,3785.714285714286
9333,other,1054.0,2.0,53.0,2.0,5028.462998102466
9334,other,1275.0,2.0,47.0,2.0,3686.274509803922
9335,other,1394.0,2.0,52.0,2.0,3730.2725968436157
9336,other,1075.0,2.0,57.0,2.0,5302.325581395349
9337,other,1800.0,4.0,115.0,3.0,6388.888888888889
9338,other,1220.0,2.0,54.89,2.0,4499.180327868852
9339,other,1499.0,3.0,89.0,3.0,5937.291527685124
9340,other,1280.0,2.0,55.0,3.0,4296.875
9341,other,1161.0,2.0,36.69,2.0,3160.206718346253
9342,other,1050.0,2.0,65.0,2.0,6190.476190476191
9343,other,905.0,2.0,50.0,2.0,5524.861878453039
9344,other,2736.0,4.0,130.0,4.0,4751.461988304093
9345,other,1056.0,2.0,55.0,2.0,5208.333333333333
9346,other,1770.0,3.0,90.0,3.0,5084.745762711865
9347,other,3155.0,3.0,315.0,3.0,9984.152139461174
9348,other,6500.0,7.0,104.0,7.0,1600.0
9349,other,1152.0,2.0,57.0,2.0,4947.916666666667
9350,other,1200.0,2.0,39.0,2.0,3250.0
9351,other,1350.0,2.0,65.0,3.0,4814.814814814815
9352,other,1464.0,2.0,135.0,3.0,9221.311475409837
9353,other,1300.0,2.0,32.0,2.0,2461.5384615384614
9354,other,1200.0,2.0,75.0,2.0,6250.0
9355,other,1707.0,3.0,171.0,3.0,10017.574692442882
9356,other,565.0,1.0,33.0,1.0,5840.70796460177
9357,other,630.0,2.0,70.0,1.0,11111.111111111111
9358,other,1000.0,2.0,55.0,2.0,5500.0
9359,other,1045.0,2.0,42.0,2.0,4019.1387559808613
9360,other,1250.0,2.0,62.4,2.0,4992.0
9361,other,2400.0,4.0,130.0,3.0,5416.666666666667
9362,other,1720.0,3.0,83.0,3.0,4825.581395348837
9363,other,1100.0,2.0,70.0,2.0,6363.636363636364
9364,other,420.0,1.0,23.5,1.0,5595.238095238095
9365,other,1675.0,3.0,65.0,3.0,3880.597014925373
9366,other,1225.0,2.0,71.05,2.0,5800.0
9367,other,1350.0,4.0,90.0,4.0,6666.666666666667
9368,other,3760.0,2.0,280.0,2.0,7446.808510638298
9369,other,3071.0,4.0,300.0,3.0,9768.804949527841
9370,other,850.0,2.0,34.0,2.0,4000.0
9371,other,1260.0,2.0,49.0,3.0,3888.8888888888887
9372,other,1450.0,3.0,65.0,3.0,4482.758620689655
9373,other,2100.0,3.0,70.0,3.0,3333.3333333333335
9374,other,1620.0,3.0,95.0,3.0,5864.197530864198
9375,other,560.0,1.0,21.0,1.0,3750.0
9376,other,1156.0,2.0,46.0,2.0,3979.2387543252594
9377,other,1140.0,2.0,56.0,2.0,4912.2807017543855
9378,other,2250.0,3.0,180.0,3.0,8000.0
9379,other,1485.0,3.0,78.0,3.0,5252.525252525253
9380,other,1350.0,2.0,45.0,1.0,3333.3333333333335
9381,other,1209.0,2.0,100.0,2.0,8271.298593879239
9382,other,1500.0,3.0,95.0,3.0,6333.333333333333
9383,other,1000.0,2.0,60.0,2.0,6000.0
9384,other,1488.0,2.0,65.0,3.0,4368.279569892473
9385,other,1200.0,4.0,130.0,4.0,10833.333333333334
9386,other,2250.0,3.0,199.0,3.0,8844.444444444445
9387,other,3700.0,4.0,314.0,4.0,8486.486486486487
9388,other,1190.0,2.0,42.25,2.0,3550.4201680672268
9389,other,1405.0,3.0,169.0,3.0,12028.469750889679
9390,other,4800.0,6.0,420.0,4.0,8750.0
9391,other,1050.0,2.0,43.5,2.0,4142.857142857143
9392,other,1800.0,3.0,53.0,3.0,2944.4444444444443
9393,other,500.0,1.0,16.0,1.0,3200.0
9394,other,1600.0,3.0,180.0,3.0,11250.0
9395,other,1140.0,2.0,49.0,2.0,4298.245614035088
9396,other,648.0,1.0,34.0,1.0,5246.913580246914
9397,other,1720.0,2.0,126.0,3.0,7325.581395348837
9398,other,1100.0,2.0,45.0,2.0,4090.909090909091
9399,other,825.0,2.0,35.0,2.0,4242.424242424242
